"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2023-09-20 ~ 2024-09-19"
"실거래구분 : 아파트(매매)"
"주소구분 : 도로명주소"
"시도 : 인천광역시"
"시군구 : 부평구"
"도로명 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"3351","인천광역시 부평구 일신동","410","0410","0000","일신주공아파트(100~112동)","59.9700","202401","11","26,000","104","3","개인","개인","1995","항동로75번길 11","-","중개거래","경기 부천시 소사구, 인천 부평구","24.03.11"
"3352","인천광역시 부평구 부평동","519-9","0519","0009","벨라루체","44.4100","202401","10","20,700","-","5","개인","개인","2015","장제로 99","-","직거래","-","24.01.10"
"3353","인천광역시 부평구 부평동","947","0947","0000","래미안부평","59.9230","202401","10","47,000","112","16","개인","개인","2014","길주남로10번길 21","-","중개거래","경기 부천시원미구, 인천 부평구","24.03.29"
"3354","인천광역시 부평구 부평동","442-33","0442","0033","베네스트진","39.6100","202401","10","15,600","베네스트진","7","개인","개인","2014","부평대로88번길 24","-","중개거래","인천 부평구","24.03.06"
"3355","인천광역시 부평구 산곡동","294-35","0294","0035","우성1차2차(294-35)","54.5200","202401","10","21,000","102","12","개인","개인","1989","부영로 165","-","중개거래","인천 부평구","24.02.16"
"3356","인천광역시 부평구 산곡동","294-35","0294","0035","우성3차(294-35)","84.9700","202401","10","32,000","112","1","개인","개인","1990","부영로 165","-","중개거래","인천 부평구","24.01.26"
"3357","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","84.8700","202401","10","52,000","8","6","개인","개인","1987","부평문화로 37","-","중개거래","인천 부평구, 인천 서구","24.03.14"
"3358","인천광역시 부평구 삼산동","205","0205","0000","정광","43.7100","202401","10","11,800","가","3","개인","개인","1989","후정동로 17","-","중개거래","인천 부평구","24.04.17"
"3359","인천광역시 부평구 갈산동","369","0369","0000","한국1,동아,팬더","84.3600","202401","10","31,300","제101","10","개인","개인","1993","갈월동로 40","-","중개거래","인천 부평구","24.03.29"
"3360","인천광역시 부평구 갈산동","362","0362","0000","하나","84.7500","202401","10","36,900","제104동","16","개인","개인","1992","갈월서로 45","-","중개거래","인천 부평구","24.03.29"
"3361","인천광역시 부평구 부평동","938","0938","0000","부평LH2단지","59.8900","202401","09","33,800","211","8","개인","개인","2012","동수로120번길 43","-","중개거래","인천 부평구","24.03.11"
"3362","인천광역시 부평구 삼산동","513","0513","0000","서해그랑블","84.9800","202401","09","48,000","204","23","개인","개인","2011","영성동로18번길 20","-","중개거래","인천 부평구","24.03.21"
"3363","인천광역시 부평구 십정동","607","0607","0000","동암신동아","84.9400","202401","09","34,000","109","8","개인","개인","2000","아트센터로 118","-","직거래","-","24.01.10"
"3364","인천광역시 부평구 삼산동","387-2","0387","0002","삼산주공미래타운1차","59.3900","202401","09","23,000","101","4","개인","개인","2000","부평북로 431","-","중개거래","인천 부평구","24.01.29"
"3365","인천광역시 부평구 산곡동","274-5","0274","0005","경남4차","84.8700","202401","09","34,800","407","9","개인","개인","1994","안남로206번길 18","-","중개거래","인천 부평구","24.03.29"
"3366","인천광역시 부평구 갈산동","361-4","0361","0004","대동1","125.0700","202401","09","46,000","105","8","개인","개인","1992","주부토로 193","-","중개거래","인천 부평구","24.03.11"
"3367","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","59.9800","202401","09","27,000","318","7","개인","개인","1996","길주남로 144","-","중개거래","인천 부평구","24.02.05"
"3368","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","76.7400","202401","09","44,000","27","15","개인","개인","1989","부평문화로 37","-","중개거래","인천 부평구","24.04.30"
"3369","인천광역시 부평구 산곡동","534","0534","0000","부평두산위브더파크","84.9317","202401","09","57,000","108동","12","개인","개인","2022","마곡로 14","-","중개거래","인천 부평구","24.02.23"
"3370","인천광역시 부평구 갈산동","361-4","0361","0004","대동1","106.6200","202401","09","41,500","101","15","개인","개인","1992","주부토로 193","-","중개거래","인천 부평구","24.03.11"
"3371","인천광역시 부평구 부개동","512","0512","0000","부개역푸르지오","84.9800","202401","09","53,600","111","2","개인","개인","2010","부일로 69","-","중개거래","인천 부평구","24.05.24"
"3372","인천광역시 부평구 부개동","520","0520","0000","부평코오롱하늘채","34.2970","202401","09","26,650","107","1","개인","개인","2020","동수천로 117","-","중개거래","인천 부평구","24.02.07"
"3373","인천광역시 부평구 산곡동","306-3","0306","0003","우성4차","84.9700","202401","09","30,000","404","3","개인","개인","1991","안남로123번길 46","-","중개거래","인천 부평구","24.04.29"
"3374","인천광역시 부평구 산곡동","82-36","0082","0036","동원(82-36)","46.8000","202401","08","14,000","1","5","개인","개인","1989","길주로326번길 45","-","직거래","-","24.01.09"
"3375","인천광역시 부평구 산곡동","145","0145","0000","경남3차","123.9300","202401","08","40,000","314","9","개인","개인","1992","마장로272번길 76","-","중개거래","인천 부평구","24.03.26"
"3376","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","101.5150","202401","08","47,000","306","4","개인","개인","1998","안남로 272","-","중개거래","인천 부평구","24.03.11"
"3377","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","84.8500","202401","08","43,500","302","9","개인","개인","1998","안남로 272","-","중개거래","인천 부평구","24.02.28"
"3378","인천광역시 부평구 삼산동","388-7","0388","0007","삼산주공미래타운2차","49.4000","202401","08","21,500","203","5","개인","개인","2000","부평북로 432","-","중개거래","인천 부평구","24.01.19"
"3379","인천광역시 부평구 부개동","520","0520","0000","부평코오롱하늘채","84.9977","202401","08","67,000","104","11","개인","개인","2020","동수천로 117","-","중개거래","인천 부평구","24.03.18"
"3380","인천광역시 부평구 부개동","502-8","0502","0008","부개주공7단지","59.9900","202401","08","28,500","709","13","개인","개인","1998","동수천로 118","-","중개거래","인천 부평구","24.02.05"
"3381","인천광역시 부평구 부개동","499-2","0499","0002","푸른마을한신,삼부","99.8600","202401","08","56,000","107","1","개인","개인","1999","부개로 58","-","중개거래","인천 부평구","24.02.29"
"3382","인천광역시 부평구 일신동","409","0409","0000","풍림아파트(101동~110동)","84.9770","202401","08","32,500","108","2","개인","개인","1995","일신로14번길 23","-","중개거래","인천 부평구","24.03.25"
"3383","인천광역시 부평구 십정동","182-95","0182","0095","대주파크빌","59.7260","202401","08","25,000","101","11","개인","개인","2001","마장로 49","-","중개거래","인천 부평구","24.04.19"
"3384","인천광역시 부평구 삼산동","445-5","0445","0005","삼산타운2단지","84.9800","202401","08","49,500","204","12","개인","개인","2005","수변로 333","-","중개거래","인천 부평구","24.03.29"
"3385","인천광역시 부평구 삼산동","494","0494","0000","부평삼산엠코타운","59.9990","202401","08","38,000","103","14","개인","개인","2007","후정로 7","-","중개거래","인천 부평구","24.02.29"
"3386","인천광역시 부평구 산곡동","370-399","0370","0399","현대3차","71.0200","202401","08","29,000","303","4","개인","개인","1990","마장로 121","-","중개거래","인천 부평구","24.02.05"
"3387","인천광역시 부평구 십정동","629","0629","0000","서희스타힐스부평센트럴","59.9376","202401","07","35,900","103동","7","개인","개인","2021","상정로 41","-","중개거래","인천 부평구","24.03.08"
"3388","인천광역시 부평구 산곡동","507","0507","0000","금호이수마운트밸리","59.8167","202401","07","35,000","112","2","개인","개인","2007","원적로 344","-","중개거래","인천 부평구","24.03.22"
"3389","인천광역시 부평구 산곡동","124-23","0124","0023","한화1단지","84.3700","202401","07","35,500","108","17","개인","개인","1997","원적로 361","-","중개거래","인천 부평구","24.02.26"
"3390","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","84.8500","202401","07","41,500","301","10","개인","개인","1998","안남로 272","-","중개거래","인천 부평구","24.02.27"
"3391","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","133.5850","202401","07","60,000","208","14","개인","개인","1998","안남로 272","-","중개거래","인천 부평구","24.02.27"
"3392","인천광역시 부평구 청천동","192","0192","0000","우림필유(192-0)","77.6655","202401","07","29,000","101","11","개인","개인","2005","세월천로25번길 43","-","중개거래","인천 부평구","24.03.07"
"3393","인천광역시 부평구 삼산동","359-2","0359","0002","광명13차","47.2600","202401","07","13,000","1","1","개인","개인","1990","후정동로 68","-","중개거래","경기 화성시","24.01.09"
"3394","인천광역시 부평구 부평동","500-2","0500","0002","리코팰리스2차","48.1800","202401","06","19,000","1","7","개인","개인","2013","동수천로7번길 6","-","중개거래","인천 부평구","24.02.07"
"3395","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","84.8700","202401","06","50,000","8","2","개인","개인","1987","부평문화로 37","-","중개거래","인천 부평구","24.02.20"
"3396","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","52.4300","202401","06","35,000","6","7","개인","개인","1987","부평문화로 37","-","중개거래","인천 부평구","24.03.06"
"3397","인천광역시 부평구 부개동","442-3","0442","0003","한국","72.5300","202401","06","25,300","105","16","개인","개인","1992","동수로120번길 11","-","중개거래","경기 부천시원미구, 인천 부평구","24.02.15"
"3398","인천광역시 부평구 부개동","105-5","0105","0005","신삼호(A동)","38.4100","202401","06","16,700","A","5","개인","개인","1981","부평문화로153번길 6","-","직거래","-","24.01.08"
"3399","인천광역시 부평구 청천동","300","0300","0000","삼익","61.3800","202401","06","23,500","-","5","개인","법인","1986","부평대로167번길 43","20240524","중개거래","인천 미추홀구, 인천 부평구","-"
"3400","인천광역시 부평구 부개동","90-1","0090","0001","삼이","54.6000","202401","06","19,500","A","2","개인","개인","1983","충선로 85","-","중개거래","인천 부평구","24.02.20"
"3401","인천광역시 부평구 부개동","525","0525","0000","부개역코오롱하늘채","59.9611","202401","06","49,950","-","13","개인","개인","2021","부평문화로 216","20240108","중개거래","인천 부평구","-"
"3402","인천광역시 부평구 산곡동","519","0519","0000","쌍용더플래티넘부평","84.8200","202401","06","60,750","107","15","개인","개인","2022","원적로287번길 25","-","중개거래","인천 부평구","24.02.29"
"3403","인천광역시 부평구 산곡동","255-1","0255","0001","뉴서울아파트","84.8100","202401","06","25,000","6","4","개인","개인","1991","마장로264번길 36","-","중개거래","인천 부평구","24.02.23"
"3404","인천광역시 부평구 부개동","525","0525","0000","부개역코오롱하늘채","59.9611","202401","06","49,950","103","13","개인","개인","2021","부평문화로 216","-","중개거래","인천 부평구","24.02.07"
"3405","인천광역시 부평구 산곡동","261-8","0261","0008","경남5차","84.9700","202401","06","31,000","502","9","개인","개인","1992","마장로264번길 66","-","중개거래","인천 부평구","24.02.28"
